UNITID,SAOUTLT
398130,568359
399212,11152829
399212,11152829
399869,90000
399869,62400
399869,136760
399869,62400
399869,43680
399869,395240
399911,1977974
399911,2167416
399911,648659
399911,234289
399911,81385
399911,50000
399911,5159723
401223,44400
401223,126000
401223,170400
401250,289683
401250,289683
402776,280500
402776,280500
403469,324650
403469,324650
403478,717325
403478,717325
403487,1787531
403487,1787531
404055,492732
404055,492732
404222,201240
404222,307752
404222,685848
404222,62220
404222,1257060
404338,235000
404338,235000
404365,231024
404365,231024
404374,233458
404374,233458
404383,618654
404383,618654
404426,2037551
404426,2037551
404806,243140
404806,243140
404912,1795173
404912,1795173
404994,386004
404994,1578288
404994,441000
404994,140028
404994,2545320
405058,315000
405058,315000
405854,115000
405854,115000
405872,898210
405872,1257241
405872,2017663
405872,280008
405872,4453122
406024,83232
406024,546980
406024,2288098
406024,2918310
406033,67139
406033,135402
406033,552132
406033,1830178
406033,2584851
406547,180308
406547,180308
407009,4364684
407009,7497830
407009,4211251
407009,1089831
407009,2829224
407009,19992820
407328,51911
407328,80998
407328,132909
407629,1339068
407629,1716754
407629,9663023
407629,65000
407629,12783845
408039,214020
408039,214020
408312,142840
408312,142840
408729,255741
408729,255741
408844,3132825
408844,3132825
409254,342384
409254,331209
409254,524689
409254,132660
409254,1330942
409315,692898
409315,1662099
409315,2226086
409315,28238088
409315,32819171
409616,2499876
409616,207142
409616,90000
409616,2797018
409698,5360496
409698,3223836
409698,4613148
409698,4128504
409698,121500
409698,17447484
410283,203332
410283,203332
410496,572100
410496,572100
410502,1443794
410502,1443794
412003,32000
412003,32000
412173,1609343
412173,1609343
412599,1148174
412599,1148174
413413,17905368
413413,17905368
413617,878676
413617,878676
413626,1178183
413626,43000
413626,1221183
413802,572802
413802,572802
414461,448492
414461,1457147
414461,1905639
414595,639323
414595,639323
414823,1176736
414823,1305744
414823,928856
414823,741998
414823,4153334
414911,285089
414911,253156
414911,375291
414911,145087
414911,26667
414911,1085290
414939,150000
414939,150000
414966,230519
414966,422122
414966,303124
414966,62861
414966,1018626
416801,130797
416801,2322503
416801,124889
416801,2578189
417327,228120
417327,228120
417734,264916
417734,766940
417734,1031856
417752,60708
417752,60708
418126,716000
418126,716000
418533,7252675
418533,7252675
418870,590916
418870,590916
418889,124800
418889,124800
419244,237120
419244,237120
419341,124801
419341,124801
419457,441729
419457,600758
419457,333000
419457,1375487
420006,131757
420006,131757
420024,272629
420024,272629
420103,64500
420103,64500
420246,959425
420246,198600
420246,162100
420246,1320125
420307,2183753
420307,2183753
420316,512398
420316,512398
420325,90000
420325,90000
420370,259972
420370,259972
420398,1811726
420398,2369464
420398,711401
420398,4958208
420398,0
420398,9850799
420431,3223360
420431,3223360
420440,1127671
420440,1127671
420538,270457
420538,1755101
420538,2025558
420556,1160265
420556,1160265
420574,3462313
420574,3548740
420574,3230601
420574,1499780
420574,3236857
420574,14978291
420723,364365
420723,364365
420866,666010
420866,136445
420866,802455
421513,120000
421513,120000
421708,512914
421708,512914
421832,850000
421832,850000
421841,205838
421841,205838
421878,790000
421878,790000
422695,400000
422695,400000
423643,3840317
423643,8850401
423643,14163784
423643,630375
423643,27484877
423652,598929
423652,598929
423980,1124196
423980,1124196
426314,219118
426314,1427128
426314,4024724
426314,337871
426314,6008841
427982,370536
427982,370536
428143,353080
428143,353080
428170,2112231
428170,2112231
428268,69156
428268,259183
428268,328339
428286,718285
428286,718285
428392,1869330
428392,1869330
428444,1358061
428444,1358061
429085,125000
429085,60000
429085,55000
429085,200000
429085,440000
429094,562978
429094,562978
429128,108000
429128,108000
430157,220379
430157,220379
430166,161774
430166,161774
430184,965887
430184,965887
430485,144008
430485,144008
430704,496652
430704,496652
430795,1809656
430795,1809656
430810,1023392
430810,1023392
430935,180000
430935,41880
430935,221880
431141,2148149
431141,2148149
431886,754933
431886,754933
431929,291000
431929,291000
431983,382151
431983,382151
432302,103022
432302,103022
432348,105000
432348,200000
432348,83000
432348,252160
432348,640160
432384,786505
432384,786505
432524,391399
432524,391399
432533,778239
432533,778239
433004,426000
433004,337000
433004,216200
433004,979200
433013,1057458
433013,1057458
433174,1993541
433174,1993541
433387,110265837
433387,110265837
433420,486218
433420,486218
433466,276991
433466,276991
433536,52606
433536,116168
433536,74994
433536,112500
433536,356268
433563,510607
433563,510607
433660,8095861
433660,10200419
433660,11186408
433660,6212380
433660,46500
433660,35741568
434016,284534
434016,284534
434061,524253
434061,301309
434061,485682
434061,4352018
434061,83654
434061,5746916
434140,1395819
434140,1395819
434159,370016
434159,370016
434441,128638
434441,128638
434539,283814
434539,283814
434584,183999
434584,632995
434584,158832
434584,84000
434584,1059826
434672,6194438
434672,10304092
434672,12479510
434672,3488881
434672,32466921
434690,318337
434690,318337
434715,2868340
434715,487426
434715,93500
434715,53040
434715,3502306
434751,241113
434751,241113
434821,1092343
434821,1092343
434900,2239776
434900,2239776
434937,141989
434937,141989
435000,173219
435000,251611
435000,897739
435000,1171117
435000,2493686
436094,511470
436094,311238
436094,130935
436094,953643
436191,286514
436191,286514
436304,96524
436304,378561
436304,484853
436304,676618
436304,1636556
436429,6510605
436429,6510605
436438,73112
436438,69808
436438,315684
436438,458604
436465,80000
436465,80000
436483,308009
436483,308009
436614,182888
436614,182888
437060,139797
437060,139797
437097,187949
437097,1250080
437097,604234
437097,105994
437097,2148257
437103,318378
437103,2383730
437103,1915825
437103,4346678
437103,236596
437103,9201207
437635,819652
437635,819652
437732,834329
437732,834329
437750,525000
437750,525000
437769,56160
437769,56160
437936,1411066
437936,1411066
438151,540864
438151,540864
438179,240820
438179,240820
438212,138000
438212,138000
438221,282935
438221,282935
438258,784007
438258,784007
438285,92300
438285,50800
438285,143100
438498,9334852
438498,9334852
438586,669735
438586,669735
438647,91676
438647,91676
438708,53321
438708,148923
438708,322274
438708,524518
439020,83928
439020,83928
439057,149800
439057,149800
439118,508281
439118,508281
439127,133340
439127,133340
439145,2907709
439145,2907709
439190,2772293
439190,2772293
439288,408399
439288,1800713
439288,1002160
439288,508110
439288,135000
439288,3854382
439367,1326000
439367,1326000
439394,200999
439394,200999
439446,320313
439446,320313
439455,522200
439455,522200
439570,1433820
439570,1433820
439613,148692
439613,148692
439701,606195
439701,606195
439738,305920
439738,305920
439783,289507
439783,289507
439792,684720
439792,684720
439817,209507
439817,60343
439817,52388
439817,322238
439862,70200
439862,70200
439914,40000
439914,40000
439969,213000
439969,213000
440031,3507227
440031,1412071
440031,2045853
440031,334284
440031,301702
440031,7601137
440138,96350
440138,96350
440174,136620
440174,136620
440271,141239
440271,141239
440323,37740
440323,37740
440332,250757
440332,250757
440341,970666
440341,970666
440402,1496991
440402,2046494
440402,3543485
440651,654157
440651,654157
440776,46000
440776,46000
440794,191770
440794,187500
440794,174000
440794,553270
440873,736935
440873,736935
440882,94866
440882,94866
440891,210228
440891,210228
440916,831219
440916,862570
440916,663505
440916,2357294
441025,810240
441025,810240
441052,1940527
441052,1940527
441070,252594
441070,252594
441089,1731743
441089,1731743
441104,97190
441104,197562
441104,478818
441104,20150
441104,793720
441131,260417
441131,405000
441131,118000
441131,783417
441229,3954600
441229,3954600
441308,85000
441308,610130
441308,695130
441371,1014884
441371,1014884
441423,464000
441423,464000
441487,516156
441487,516156
441511,530000
441511,530000
441609,164819
441609,164819
441636,862600
441636,862600
441690,84647
441690,84647
441742,1373039
441742,1373039
441760,4513447
441760,4513447
441858,419588
441858,419588
441900,306846
441900,923272
441900,2415797
441900,1522962
441900,5168877
441919,429164
441919,429164
441928,570330
441928,570330
441937,5470740
441937,1614288
441937,4630728
441937,5081796
441937,16797552
441973,1059169
441973,1059169
441982,1833664
441982,1604412
441982,1135911
441982,312982
441982,82500
441982,4969469
442037,379994
442037,379994
442046,414918
442046,414918
442064,114508
442064,122624
442064,26044
442064,263176
442134,430529
442134,430529
442222,129053
442222,129053
442295,684623
442295,707462
442295,518500
442295,85000
442295,1995585
442356,349440
442356,701188
442356,4106647
442356,132017
442356,5289292
442383,276192
442383,276192
442408,326846
442408,326846
442426,613113
442426,613113
442435,64420
442435,64420
442523,113142
442523,113142
442569,2024294
442569,2024294
442602,739898
442602,739898
442718,485239
442718,485239
442781,578505
442781,578505
442790,41420
442790,41420
442842,257500
442842,257500
442879,31000
442879,31000
442888,199680
442888,199680
442930,735488
442930,735488
442967,142542
442967,142542
443049,315000
443049,160000
443049,35000
443049,510000
443058,11700
443058,11700
443076,129668
443076,129841
443076,84735
443076,33272
443076,377516
443128,1544751
443128,1544751
443270,177000
443270,177000
443331,336859
443331,1324207
443331,1896849
443331,3557915
443340,17600
443340,17600
443377,420890
443377,420890
443395,373935
443395,373935
443410,766584
443410,864432
443410,701414
443410,3272522
443410,5604952
443492,734832
443492,429888
443492,993670
443492,809811
443492,347807
443492,3316008
443562,9320000
443562,9320000
443571,46800
443571,46800
443623,918179
443623,918179
443650,758194
443650,758194
443696,45000
443696,45000
443702,74262
443702,138977
443702,213239
443748,136893
443748,136893
443766,688517
443766,688517
443784,624547
443784,624547
443827,155755
443827,155755
443836,757282
443836,757282
443854,308110
443854,308110
444024,257588
444024,257588
444042,156000
444042,608737
444042,764737
444088,503462
444088,503462
444103,61850
444103,0
444103,24000
444103,85850
444130,5573368
444130,5573368
444219,10052147
444219,10052147
444255,114019
444255,114019
444334,76800
444334,76800
444343,510000
444343,510000
444361,291000
444361,291000
444398,108191
444398,189693
444398,115003
444398,412887
444413,228329
444413,228329
444556,546843
444556,546843
444565,1209840
444565,1209840
444699,72000
444699,72000
444714,143667
444714,143667
444778,129828
444778,129828
444787,135000
444787,887480
444787,72800
444787,1095280
444927,365602
444927,365602
444954,742111
444954,761041
